item_id,version_no,category_key,lang,description,notes
420,1,Geog/SenReg,en-gb,Mid and West Wales,
430,1,Geog/SenReg,en-gb,South Wales West,
K02000001,1,Geog/UK,en-gb,United Kingdom,
596,1,Geog/ITL1,en-gb,Wales,
E92000001,1,Geog/ITL1,en-gb,England,
S92000003,1,Geog/ITL1,en-gb,Scotland,
N92000002,1,Geog/ITL1,en-gb,Northern Ireland,
456,1,Geog/WestConst,en-gb,Monmouth,
447,1,Geog/WestConst,en-gb,Rhondda,
448,1,Geog/WestConst,en-gb,Cynon Valley,
451,1,Geog/WestConst,en-gb,Merthyr Tydfil and Rhymney,
452,1,Geog/WestConst,en-gb,Caerphilly,
453,1,Geog/WestConst,en-gb,Islwyn,
445,1,Geog/WestConst,en-gb,Cardiff West,
455,1,Geog/WestConst,en-gb,Torfaen,
457,1,Geog/WestConst,en-gb,Newport East,
458,1,Geog/WestConst,en-gb,Newport West,
411,1,Geog/WestConst,en-gb,Ynys Mon,
412,1,Geog/WestConst,en-gb,Arfon,
413,1,Geog/WestConst,en-gb,Aberconwy,
414,1,Geog/WestConst,en-gb,Clwyd West,
454,1,Geog/WestConst,en-gb,Blaenau Gwent,
434,1,Geog/WestConst,en-gb,Neath,
435,1,Geog/WestConst,en-gb,Aberavon,
446,1,Geog/WestConst,en-gb,Pontypridd,
437,1,Geog/WestConst,en-gb,Ogmore,
441,1,Geog/WestConst,en-gb,Vale of Glamorgan,
442,1,Geog/WestConst,en-gb,Cardiff South and Penarth,
443,1,Geog/WestConst,en-gb,Cardiff Central,
444,1,Geog/WestConst,en-gb,Cardiff North,
419,1,Geog/WestConst,en-gb,Clwyd South,
415,1,Geog/WestConst,en-gb,Vale of Clwyd,
436,1,Geog/WestConst,en-gb,Bridgend,
417,1,Geog/WestConst,en-gb,Alyn and Deeside,
427,1,Geog/WestConst,en-gb,Carmarthen East and Dinefwr,
418,1,Geog/WestConst,en-gb,Wrexham,
421,1,Geog/WestConst,en-gb,Dwyfor Meirionnydd,
422,1,Geog/WestConst,en-gb,Montgomeryshire,
423,1,Geog/WestConst,en-gb,Brecon and Radnorshire,
424,1,Geog/WestConst,en-gb,Ceredigion,
426,1,Geog/WestConst,en-gb,Carmarthen West and South Pembrokeshire,
428,1,Geog/WestConst,en-gb,Llanelli,
431,1,Geog/WestConst,en-gb,Gower,
432,1,Geog/WestConst,en-gb,Swansea West,
433,1,Geog/WestConst,en-gb,Swansea East,
416,1,Geog/WestConst,en-gb,Delyn,
425,1,Geog/WestConst,en-gb,Preseli Pembrokeshire,
W07000081,1,Geog/WestConst,en-gb,Aberafan Maesteg,
W07000082,1,Geog/WestConst,en-gb,Alyn and Deeside,
W07000083,1,Geog/WestConst,en-gb,Bangor Aberconwy,
W07000084,1,Geog/WestConst,en-gb,Blaenau Gwent and Rhymney,
W07000085,1,Geog/WestConst,en-gb,"Brecon, Radnor and Cwm Tawe",
W07000086,1,Geog/WestConst,en-gb,Bridgend,
W07000087,1,Geog/WestConst,en-gb,Caerfyrddin,
W07000088,1,Geog/WestConst,en-gb,Caerphilly,
W07000089,1,Geog/WestConst,en-gb,Cardiff East,
W07000090,1,Geog/WestConst,en-gb,Cardiff North,
W07000091,1,Geog/WestConst,en-gb,Cardiff South and Penarth,
W07000092,1,Geog/WestConst,en-gb,Cardiff West,
W07000093,1,Geog/WestConst,en-gb,Ceredigion Preseli,
W07000094,1,Geog/WestConst,en-gb,Clwyd East,
W07000095,1,Geog/WestConst,en-gb,Clwyd North,
W07000096,1,Geog/WestConst,en-gb,Dwyfor Meirionnydd,
W07000097,1,Geog/WestConst,en-gb,Gower,
W07000098,1,Geog/WestConst,en-gb,Llanelli,
W07000099,1,Geog/WestConst,en-gb,Merthyr Tydfil and Aberdare,
W07000100,1,Geog/WestConst,en-gb,Mid and South Pembrokeshire,
W07000101,1,Geog/WestConst,en-gb,Monmouthshire,
W07000102,1,Geog/WestConst,en-gb,Montgomeryshire and Glyndwr,
W07000103,1,Geog/WestConst,en-gb,Neath and Swansea East,
W07000104,1,Geog/WestConst,en-gb,Newport East,
W07000105,1,Geog/WestConst,en-gb,Newport West and Islwyn,
W07000106,1,Geog/WestConst,en-gb,Pontypridd,
W07000107,1,Geog/WestConst,en-gb,Rhondda and Ogmore,
W07000108,1,Geog/WestConst,en-gb,Swansea West,
W07000109,1,Geog/WestConst,en-gb,Torfaen,
W07000110,1,Geog/WestConst,en-gb,Vale of Glamorgan,
W07000111,1,Geog/WestConst,en-gb,Wrexham,
W07000112,1,Geog/WestConst,en-gb,Ynys Môn,
NWEAB,1,Geog/CityReg,en-gb,North Wales Economic Ambition Board,
GMWP,1,Geog/CityReg,en-gb,Growing Mid-Wales Partnership,
SBCR,1,Geog/CityReg,en-gb,Swansea Bay City Region,
CCR,1,Geog/CityReg,en-gb,Cardiff Capital Region,
W01000001,1,Geog/LSOA,en-gb,Isle of Anglesey 007A,
W01000002,1,Geog/LSOA,en-gb,Isle of Anglesey 007B,
W01000003,1,Geog/LSOA,en-gb,Isle of Anglesey 001A,
W01000004,1,Geog/LSOA,en-gb,Isle of Anglesey 001B,
W01000005,1,Geog/LSOA,en-gb,Isle of Anglesey 005A,
W01000006,1,Geog/LSOA,en-gb,Isle of Anglesey 006A,
W01000007,1,Geog/LSOA,en-gb,Isle of Anglesey 009A,
W01000008,1,Geog/LSOA,en-gb,Isle of Anglesey 008A,
W01000009,1,Geog/LSOA,en-gb,Isle of Anglesey 007C,
W01000010,1,Geog/LSOA,en-gb,Isle of Anglesey 002A,
W01000011,1,Geog/LSOA,en-gb,Isle of Anglesey 008B,
W01000012,1,Geog/LSOA,en-gb,Isle of Anglesey 006B,
W01000013,1,Geog/LSOA,en-gb,Isle of Anglesey 005B,
W01000014,1,Geog/LSOA,en-gb,Isle of Anglesey 006C,
W01000015,1,Geog/LSOA,en-gb,Isle of Anglesey 008C,
W01000016,1,Geog/LSOA,en-gb,Isle of Anglesey 003A,
W01000017,1,Geog/LSOA,en-gb,Isle of Anglesey 003B,
W01000018,1,Geog/LSOA,en-gb,Isle of Anglesey 001C,
W01000019,1,Geog/LSOA,en-gb,Isle of Anglesey 005C,
W01000020,1,Geog/LSOA,en-gb,Isle of Anglesey 002B,
W01000021,1,Geog/LSOA,en-gb,Isle of Anglesey 002C,
W01000022,1,Geog/LSOA,en-gb,Isle of Anglesey 004A,
W01000023,1,Geog/LSOA,en-gb,Isle of Anglesey 007D,
W01000024,1,Geog/LSOA,en-gb,Isle of Anglesey 007E,
W01000025,1,Geog/LSOA,en-gb,Isle of Anglesey 009B,
W01000026,1,Geog/LSOA,en-gb,Isle of Anglesey 005D,
W01000027,1,Geog/LSOA,en-gb,Isle of Anglesey 009C,
W01000028,1,Geog/LSOA,en-gb,Isle of Anglesey 001D,
W01000029,1,Geog/LSOA,en-gb,Isle of Anglesey 003C,
W01000030,1,Geog/LSOA,en-gb,Isle of Anglesey 003D,
W01000031,1,Geog/LSOA,en-gb,Isle of Anglesey 001E,
W01000032,1,Geog/LSOA,en-gb,Isle of Anglesey 002D,
W01000033,1,Geog/LSOA,en-gb,Isle of Anglesey 003E,
W01000034,1,Geog/LSOA,en-gb,Isle of Anglesey 004B,
W01000035,1,Geog/LSOA,en-gb,Isle of Anglesey 005E,
W01000036,1,Geog/LSOA,en-gb,Isle of Anglesey 003F,
W01000037,1,Geog/LSOA,en-gb,Isle of Anglesey 003G,
W01000038,1,Geog/LSOA,en-gb,Isle of Anglesey 009D,
W01000039,1,Geog/LSOA,en-gb,Isle of Anglesey 004C,
W01000040,1,Geog/LSOA,en-gb,Isle of Anglesey 004D,
W01000041,1,Geog/LSOA,en-gb,Isle of Anglesey 006D,
W01000042,1,Geog/LSOA,en-gb,Isle of Anglesey 008D,
W01000043,1,Geog/LSOA,en-gb,Isle of Anglesey 004E,
W01000044,1,Geog/LSOA,en-gb,Isle of Anglesey 004F,
W01000047,1,Geog/LSOA,en-gb,Gwynedd 011A,
W01000048,1,Geog/LSOA,en-gb,Gwynedd 016A,
W01000049,1,Geog/LSOA,en-gb,Gwynedd 016B,
W01000050,1,Geog/LSOA,en-gb,Gwynedd 003A,
W01000051,1,Geog/LSOA,en-gb,Gwynedd 015A,
W01000052,1,Geog/LSOA,en-gb,Gwynedd 004A,
W01000053,1,Geog/LSOA,en-gb,Gwynedd 004B,
W01000054,1,Geog/LSOA,en-gb,Gwynedd 007A,
W01000056,1,Geog/LSOA,en-gb,Gwynedd 009A,
W01000057,1,Geog/LSOA,en-gb,Gwynedd 016C,
W01000059,1,Geog/LSOA,en-gb,Gwynedd 006A,
W01000060,1,Geog/LSOA,en-gb,Gwynedd 015B,
W01000061,1,Geog/LSOA,en-gb,Gwynedd 011B,
W01000062,1,Geog/LSOA,en-gb,Gwynedd 001A,
W01000063,1,Geog/LSOA,en-gb,Gwynedd 005A,
W01000064,1,Geog/LSOA,en-gb,Gwynedd 002A,
W01000065,1,Geog/LSOA,en-gb,Gwynedd 009B,
W01000066,1,Geog/LSOA,en-gb,Gwynedd 010A,
W01000067,1,Geog/LSOA,en-gb,Gwynedd 016D,
W01000068,1,Geog/LSOA,en-gb,Gwynedd 016E,
W01000069,1,Geog/LSOA,en-gb,Gwynedd 013A,
W01000070,1,Geog/LSOA,en-gb,Gwynedd 012A,
W01000071,1,Geog/LSOA,en-gb,Gwynedd 003B,
W01000072,1,Geog/LSOA,en-gb,Gwynedd 002B,
W01000073,1,Geog/LSOA,en-gb,Gwynedd 008A,
W01000074,1,Geog/LSOA,en-gb,Gwynedd 013B,
W01000075,1,Geog/LSOA,en-gb,Gwynedd 002C,
W01000076,1,Geog/LSOA,en-gb,Gwynedd 001B,
W01000077,1,Geog/LSOA,en-gb,Gwynedd 001C,
W01000078,1,Geog/LSOA,en-gb,Gwynedd 011C,
W01000079,1,Geog/LSOA,en-gb,Gwynedd 013C,
W01000080,1,Geog/LSOA,en-gb,Gwynedd 014C,
W01000081,1,Geog/LSOA,en-gb,Gwynedd 005B,
W01000082,1,Geog/LSOA,en-gb,Gwynedd 015C,
W01000083,1,Geog/LSOA,en-gb,Gwynedd 015D,
W01000084,1,Geog/LSOA,en-gb,Gwynedd 014D,
W01000085,1,Geog/LSOA,en-gb,Gwynedd 017C,
W01000086,1,Geog/LSOA,en-gb,Gwynedd 008B,
W01000087,1,Geog/LSOA,en-gb,Gwynedd 004C,
W01000088,1,Geog/LSOA,en-gb,Gwynedd 007B,
W01000089,1,Geog/LSOA,en-gb,Gwynedd 011D,
W01000090,1,Geog/LSOA,en-gb,Gwynedd 002D,
W01000091,1,Geog/LSOA,en-gb,Gwynedd 001D,
W01000092,1,Geog/LSOA,en-gb,Gwynedd 001E,
W01000093,1,Geog/LSOA,en-gb,Gwynedd 006B,
W01000094,1,Geog/LSOA,en-gb,Gwynedd 012B,
W01000095,1,Geog/LSOA,en-gb,Gwynedd 012C,
W01000096,1,Geog/LSOA,en-gb,Gwynedd 003C,
W01000097,1,Geog/LSOA,en-gb,Gwynedd 003D,
W01000098,1,Geog/LSOA,en-gb,Gwynedd 006C,
W01000099,1,Geog/LSOA,en-gb,Gwynedd 005C,
W01000100,1,Geog/LSOA,en-gb,Gwynedd 010B,
W01000101,1,Geog/LSOA,en-gb,Gwynedd 013D,
W01000102,1,Geog/LSOA,en-gb,Gwynedd 002E,
W01000103,1,Geog/LSOA,en-gb,Gwynedd 005D,
W01000104,1,Geog/LSOA,en-gb,Gwynedd 008C,
W01000105,1,Geog/LSOA,en-gb,Gwynedd 010C,
W01000106,1,Geog/LSOA,en-gb,Gwynedd 010D,
W01000107,1,Geog/LSOA,en-gb,Gwynedd 010E,
W01000108,1,Geog/LSOA,en-gb,Gwynedd 012D,
W01000109,1,Geog/LSOA,en-gb,Gwynedd 012E,
W01000110,1,Geog/LSOA,en-gb,Gwynedd 006D,
W01000111,1,Geog/LSOA,en-gb,Gwynedd 007C,
W01000112,1,Geog/LSOA,en-gb,Gwynedd 008D,
W01000113,1,Geog/LSOA,en-gb,Gwynedd 009C,
W01000114,1,Geog/LSOA,en-gb,Gwynedd 009D,
W01000115,1,Geog/LSOA,en-gb,Gwynedd 003E,
W01000116,1,Geog/LSOA,en-gb,Gwynedd 017D,
W01000117,1,Geog/LSOA,en-gb,Gwynedd 017E,
W01000118,1,Geog/LSOA,en-gb,Gwynedd 007D,
W01000119,1,Geog/LSOA,en-gb,Gwynedd 004D,
W01000121,1,Geog/LSOA,en-gb,Conwy 015A,
W01000122,1,Geog/LSOA,en-gb,Conwy 014A,
W01000123,1,Geog/LSOA,en-gb,Conwy 013A,
W01000124,1,Geog/LSOA,en-gb,Conwy 012A,
W01000125,1,Geog/LSOA,en-gb,Conwy 013B,
W01000126,1,Geog/LSOA,en-gb,Conwy 009A,
W01000127,1,Geog/LSOA,en-gb,Conwy 009B,
W01000128,1,Geog/LSOA,en-gb,Conwy 009C,
W01000129,1,Geog/LSOA,en-gb,Conwy 012B,
W01000130,1,Geog/LSOA,en-gb,Conwy 012C,
W01000131,1,Geog/LSOA,en-gb,Conwy 012D,
W01000132,1,Geog/LSOA,en-gb,Conwy 001A,
W01000133,1,Geog/LSOA,en-gb,Conwy 002A,
W01000134,1,Geog/LSOA,en-gb,Conwy 015B,
W01000135,1,Geog/LSOA,en-gb,Conwy 006A,
W01000136,1,Geog/LSOA,en-gb,Conwy 006B,
W01000137,1,Geog/LSOA,en-gb,Conwy 015C,
W01000138,1,Geog/LSOA,en-gb,Conwy 008A,
W01000139,1,Geog/LSOA,en-gb,Conwy 007A,
W01000140,1,Geog/LSOA,en-gb,Conwy 010B,
W01000141,1,Geog/LSOA,en-gb,Conwy 010C,
W01000142,1,Geog/LSOA,en-gb,Conwy 010D,
W01000143,1,Geog/LSOA,en-gb,Conwy 007B,
W01000144,1,Geog/LSOA,en-gb,Conwy 007C,
W01000145,1,Geog/LSOA,en-gb,Conwy 008B,
W01000146,1,Geog/LSOA,en-gb,Conwy 001B,
W01000147,1,Geog/LSOA,en-gb,Conwy 001C,
W01000148,1,Geog/LSOA,en-gb,Conwy 015D,
W01000149,1,Geog/LSOA,en-gb,Conwy 005A,
W01000150,1,Geog/LSOA,en-gb,Conwy 005B,
W01000151,1,Geog/LSOA,en-gb,Conwy 005C,
W01000152,1,Geog/LSOA,en-gb,Conwy 005D,
W01000153,1,Geog/LSOA,en-gb,Conwy 009D,
W01000154,1,Geog/LSOA,en-gb,Conwy 003A,
W01000155,1,Geog/LSOA,en-gb,Conwy 004A,
W01000156,1,Geog/LSOA,en-gb,Conwy 004B,
W01000157,1,Geog/LSOA,en-gb,Conwy 004C,
W01000158,1,Geog/LSOA,en-gb,Conwy 004D,
W01000159,1,Geog/LSOA,en-gb,Conwy 014B,
W01000162,1,Geog/LSOA,en-gb,Conwy 014C,
W01000163,1,Geog/LSOA,en-gb,Conwy 009E,
W01000164,1,Geog/LSOA,en-gb,Conwy 009F,
W01000165,1,Geog/LSOA,en-gb,Conwy 006C,
W01000166,1,Geog/LSOA,en-gb,Conwy 006D,
W01000167,1,Geog/LSOA,en-gb,Conwy 011C,
W01000168,1,Geog/LSOA,en-gb,Conwy 002B,
W01000169,1,Geog/LSOA,en-gb,Conwy 001D,
W01000170,1,Geog/LSOA,en-gb,Conwy 013C,
W01000171,1,Geog/LSOA,en-gb,Conwy 013D,
W01000172,1,Geog/LSOA,en-gb,Conwy 013E,
W01000173,1,Geog/LSOA,en-gb,Conwy 003B,
W01000174,1,Geog/LSOA,en-gb,Conwy 003C,
W01000175,1,Geog/LSOA,en-gb,Conwy 003D,
W01000176,1,Geog/LSOA,en-gb,Conwy 011D,
W01000177,1,Geog/LSOA,en-gb,Conwy 011E,
W01000178,1,Geog/LSOA,en-gb,Conwy 010E,
W01000179,1,Geog/LSOA,en-gb,Conwy 010F,
W01000180,1,Geog/LSOA,en-gb,Conwy 008C,
W01000181,1,Geog/LSOA,en-gb,Conwy 008D,
W01000182,1,Geog/LSOA,en-gb,Conwy 007D,
W01000183,1,Geog/LSOA,en-gb,Conwy 008E,
W01000184,1,Geog/LSOA,en-gb,Conwy 005E,
W01000185,1,Geog/LSOA,en-gb,Conwy 015E,
W01000186,1,Geog/LSOA,en-gb,Conwy 001E,
W01000187,1,Geog/LSOA,en-gb,Conwy 002C,
W01000188,1,Geog/LSOA,en-gb,Conwy 002D,
W01000189,1,Geog/LSOA,en-gb,Conwy 015F,
W01000190,1,Geog/LSOA,en-gb,Conwy 014D,
W01000191,1,Geog/LSOA,en-gb,Denbighshire 009A,
W01000192,1,Geog/LSOA,en-gb,Denbighshire 016A,
W01000193,1,Geog/LSOA,en-gb,Denbighshire 015A,
W01000194,1,Geog/LSOA,en-gb,Denbighshire 011A,
W01000195,1,Geog/LSOA,en-gb,Denbighshire 012A,
W01000196,1,Geog/LSOA,en-gb,Denbighshire 012B,
W01000197,1,Geog/LSOA,en-gb,Denbighshire 012C,
W01000198,1,Geog/LSOA,en-gb,Denbighshire 011B,
W01000199,1,Geog/LSOA,en-gb,Denbighshire 011C,
W01000200,1,Geog/LSOA,en-gb,Denbighshire 008A,
W01000201,1,Geog/LSOA,en-gb,Denbighshire 008B,
W01000202,1,Geog/LSOA,en-gb,Denbighshire 015B,
W01000203,1,Geog/LSOA,en-gb,Denbighshire 013A,
W01000204,1,Geog/LSOA,en-gb,Denbighshire 013B,
W01000205,1,Geog/LSOA,en-gb,Denbighshire 016B,
W01000206,1,Geog/LSOA,en-gb,Denbighshire 013C,
W01000207,1,Geog/LSOA,en-gb,Denbighshire 015C,
W01000208,1,Geog/LSOA,en-gb,Denbighshire 016C,
W01000209,1,Geog/LSOA,en-gb,Denbighshire 016D,
W01000210,1,Geog/LSOA,en-gb,Denbighshire 016E,
W01000211,1,Geog/LSOA,en-gb,Denbighshire 012D,
W01000212,1,Geog/LSOA,en-gb,Denbighshire 003A,
W01000213,1,Geog/LSOA,en-gb,Denbighshire 002A,
W01000214,1,Geog/LSOA,en-gb,Denbighshire 002B,
W01000215,1,Geog/LSOA,en-gb,Denbighshire 002C,
W01000216,1,Geog/LSOA,en-gb,Denbighshire 002D,
W01000217,1,Geog/LSOA,en-gb,Denbighshire 008C,
W01000218,1,Geog/LSOA,en-gb,Denbighshire 001A,
W01000219,1,Geog/LSOA,en-gb,Denbighshire 001B,
W01000220,1,Geog/LSOA,en-gb,Denbighshire 001C,
W01000221,1,Geog/LSOA,en-gb,Denbighshire 003B,
W01000222,1,Geog/LSOA,en-gb,Denbighshire 003C,
W01000223,1,Geog/LSOA,en-gb,Denbighshire 009B,
W01000224,1,Geog/LSOA,en-gb,Denbighshire 009C,
W01000225,1,Geog/LSOA,en-gb,Denbighshire 009D,
W01000226,1,Geog/LSOA,en-gb,Denbighshire 004A,
W01000227,1,Geog/LSOA,en-gb,Denbighshire 004B,
W01000228,1,Geog/LSOA,en-gb,Denbighshire 004C,
W01000229,1,Geog/LSOA,en-gb,Denbighshire 017E,
W01000230,1,Geog/LSOA,en-gb,Denbighshire 017F,
W01000231,1,Geog/LSOA,en-gb,Denbighshire 017A,
W01000232,1,Geog/LSOA,en-gb,Denbighshire 017B,
W01000233,1,Geog/LSOA,en-gb,Denbighshire 017C,
W01000234,1,Geog/LSOA,en-gb,Denbighshire 017G,
W01000235,1,Geog/LSOA,en-gb,Denbighshire 017D,
W01000236,1,Geog/LSOA,en-gb,Denbighshire 006A,
W01000237,1,Geog/LSOA,en-gb,Denbighshire 006B,
W01000238,1,Geog/LSOA,en-gb,Denbighshire 006C,
W01000239,1,Geog/LSOA,en-gb,Denbighshire 004D,
W01000240,1,Geog/LSOA,en-gb,Denbighshire 004E,
W01000241,1,Geog/LSOA,en-gb,Denbighshire 004F,
W01000242,1,Geog/LSOA,en-gb,Denbighshire 014A,
W01000243,1,Geog/LSOA,en-gb,Denbighshire 014B,
W01000244,1,Geog/LSOA,en-gb,Denbighshire 014C,
W01000245,1,Geog/LSOA,en-gb,Denbighshire 010A,
W01000246,1,Geog/LSOA,en-gb,Denbighshire 010B,
W01000247,1,Geog/LSOA,en-gb,Denbighshire 010C,
W01000248,1,Geog/LSOA,en-gb,Denbighshire 008D,
W01000249,1,Geog/LSOA,en-gb,Flintshire 014A,
W01000250,1,Geog/LSOA,en-gb,Flintshire 014B,
W01000251,1,Geog/LSOA,en-gb,Flintshire 013A,
W01000252,1,Geog/LSOA,en-gb,Flintshire 010A,
W01000253,1,Geog/LSOA,en-gb,Flintshire 003A,
W01000254,1,Geog/LSOA,en-gb,Flintshire 003B,
W01000255,1,Geog/LSOA,en-gb,Flintshire 015A,
W01000256,1,Geog/LSOA,en-gb,Flintshire 015B,
W01000257,1,Geog/LSOA,en-gb,Flintshire 015C,
W01000258,1,Geog/LSOA,en-gb,Flintshire 006A,
W01000259,1,Geog/LSOA,en-gb,Flintshire 017A,
W01000260,1,Geog/LSOA,en-gb,Flintshire 017B,
W01000261,1,Geog/LSOA,en-gb,Flintshire 014C,
W01000262,1,Geog/LSOA,en-gb,Flintshire 017C,
W01000263,1,Geog/LSOA,en-gb,Flintshire 017D,
W01000264,1,Geog/LSOA,en-gb,Flintshire 012A,
W01000265,1,Geog/LSOA,en-gb,Flintshire 012B,
W01000266,1,Geog/LSOA,en-gb,Flintshire 017E,
W01000267,1,Geog/LSOA,en-gb,Flintshire 017F,
W01000268,1,Geog/LSOA,en-gb,Flintshire 013B,
W01000269,1,Geog/LSOA,en-gb,Flintshire 020A,
W01000270,1,Geog/LSOA,en-gb,Flintshire 006B,
W01000271,1,Geog/LSOA,en-gb,Flintshire 006C,
W01000272,1,Geog/LSOA,en-gb,Flintshire 006D,
W01000273,1,Geog/LSOA,en-gb,Flintshire 007A,
W01000274,1,Geog/LSOA,en-gb,Flintshire 007B,
W01000275,1,Geog/LSOA,en-gb,Flintshire 007C,
W01000276,1,Geog/LSOA,en-gb,Flintshire 008A,
W01000277,1,Geog/LSOA,en-gb,Flintshire 008B,
W01000278,1,Geog/LSOA,en-gb,Flintshire 007D,
W01000279,1,Geog/LSOA,en-gb,Flintshire 008C,
W01000280,1,Geog/LSOA,en-gb,Flintshire 010B,
W01000281,1,Geog/LSOA,en-gb,Flintshire 008D,
W01000282,1,Geog/LSOA,en-gb,Flintshire 010C,
W01000283,1,Geog/LSOA,en-gb,Flintshire 008E,
W01000284,1,Geog/LSOA,en-gb,Flintshire 013C,
W01000285,1,Geog/LSOA,en-gb,Flintshire 013D,
W01000286,1,Geog/LSOA,en-gb,Flintshire 013E,
W01000287,1,Geog/LSOA,en-gb,Flintshire 001A,
W01000288,1,Geog/LSOA,en-gb,Flintshire 004A,
W01000289,1,Geog/LSOA,en-gb,Flintshire 005A,
W01000290,1,Geog/LSOA,en-gb,Flintshire 004B,
W01000291,1,Geog/LSOA,en-gb,Flintshire 005B,
W01000292,1,Geog/LSOA,en-gb,Flintshire 004C,
W01000293,1,Geog/LSOA,en-gb,Flintshire 004D,
W01000294,1,Geog/LSOA,en-gb,Flintshire 005C,
W01000295,1,Geog/LSOA,en-gb,Flintshire 005D,
W01000296,1,Geog/LSOA,en-gb,Flintshire 003C,
W01000297,1,Geog/LSOA,en-gb,Flintshire 003D,
W01000298,1,Geog/LSOA,en-gb,Flintshire 001B,
W01000299,1,Geog/LSOA,en-gb,Flintshire 019A,
W01000300,1,Geog/LSOA,en-gb,Flintshire 019B,
W01000301,1,Geog/LSOA,en-gb,Flintshire 006E,
W01000302,1,Geog/LSOA,en-gb,Flintshire 013F,
W01000303,1,Geog/LSOA,en-gb,Flintshire 018A,
W01000304,1,Geog/LSOA,en-gb,Flintshire 003E,
W01000305,1,Geog/LSOA,en-gb,Flintshire 003F,
W01000306,1,Geog/LSOA,en-gb,Flintshire 002A,
W01000307,1,Geog/LSOA,en-gb,Flintshire 020B,
W01000308,1,Geog/LSOA,en-gb,Flintshire 020C,
W01000309,1,Geog/LSOA,en-gb,Flintshire 019C,
W01000310,1,Geog/LSOA,en-gb,Flintshire 020D,
W01000311,1,Geog/LSOA,en-gb,Flintshire 011A,
W01000312,1,Geog/LSOA,en-gb,Flintshire 011B,
W01000313,1,Geog/LSOA,en-gb,Flintshire 016A,
W01000314,1,Geog/LSOA,en-gb,Flintshire 016B,
W01000315,1,Geog/LSOA,en-gb,Flintshire 016C,
W01000316,1,Geog/LSOA,en-gb,Flintshire 016D,
W01000317,1,Geog/LSOA,en-gb,Flintshire 016E,
W01000318,1,Geog/LSOA,en-gb,Flintshire 016F,
W01000319,1,Geog/LSOA,en-gb,Flintshire 016G,
W01000320,1,Geog/LSOA,en-gb,Flintshire 002B,
W01000321,1,Geog/LSOA,en-gb,Flintshire 014D,
W01000322,1,Geog/LSOA,en-gb,Flintshire 014E,
W01000323,1,Geog/LSOA,en-gb,Flintshire 012C,
W01000324,1,Geog/LSOA,en-gb,Flintshire 012D,
W01000325,1,Geog/LSOA,en-gb,Flintshire 010D,
W01000326,1,Geog/LSOA,en-gb,Flintshire 018B,
W01000327,1,Geog/LSOA,en-gb,Flintshire 018C,
W01000328,1,Geog/LSOA,en-gb,Flintshire 011C,
W01000329,1,Geog/LSOA,en-gb,Flintshire 015D,
W01000330,1,Geog/LSOA,en-gb,Flintshire 015E,
W01000331,1,Geog/LSOA,en-gb,Flintshire 015F,
W01000332,1,Geog/LSOA,en-gb,Flintshire 009A,
W01000333,1,Geog/LSOA,en-gb,Flintshire 009B,
W01000334,1,Geog/LSOA,en-gb,Flintshire 009C,
W01000335,1,Geog/LSOA,en-gb,Flintshire 009D,
W01000336,1,Geog/LSOA,en-gb,Flintshire 009E,
W01000337,1,Geog/LSOA,en-gb,Flintshire 009F,
W01000338,1,Geog/LSOA,en-gb,Flintshire 001C,
W01000339,1,Geog/LSOA,en-gb,Flintshire 019D,
W01000340,1,Geog/LSOA,en-gb,Flintshire 002C,
W01000341,1,Geog/LSOA,en-gb,Wrexham 009A,
W01000342,1,Geog/LSOA,en-gb,Wrexham 009B,
W01000343,1,Geog/LSOA,en-gb,Wrexham 007A,
W01000344,1,Geog/LSOA,en-gb,Wrexham 007B,
W01000345,1,Geog/LSOA,en-gb,Wrexham 018A,
W01000346,1,Geog/LSOA,en-gb,Wrexham 018B,
W01000347,1,Geog/LSOA,en-gb,Wrexham 006A,
W01000348,1,Geog/LSOA,en-gb,Wrexham 006B,
W01000349,1,Geog/LSOA,en-gb,Wrexham 011A,
W01000350,1,Geog/LSOA,en-gb,Wrexham 011B,
W01000351,1,Geog/LSOA,en-gb,Wrexham 005A,
W01000352,1,Geog/LSOA,en-gb,Wrexham 010A,
W01000353,1,Geog/LSOA,en-gb,Wrexham 010B,
W01000354,1,Geog/LSOA,en-gb,Wrexham 017A,
W01000355,1,Geog/LSOA,en-gb,Wrexham 017B,
W01000356,1,Geog/LSOA,en-gb,Wrexham 017C,
W01000359,1,Geog/LSOA,en-gb,Wrexham 019C,
W01000360,1,Geog/LSOA,en-gb,Wrexham 019D,
W01000361,1,Geog/LSOA,en-gb,Wrexham 019E,
W01000362,1,Geog/LSOA,en-gb,Wrexham 006C,
W01000363,1,Geog/LSOA,en-gb,Wrexham 006D,
W01000364,1,Geog/LSOA,en-gb,Wrexham 006E,
W01000365,1,Geog/LSOA,en-gb,Wrexham 011C,
W01000366,1,Geog/LSOA,en-gb,Wrexham 014A,
W01000367,1,Geog/LSOA,en-gb,Wrexham 014B,
W01000368,1,Geog/LSOA,en-gb,Wrexham 008A,
W01000369,1,Geog/LSOA,en-gb,Wrexham 020F,
W01000370,1,Geog/LSOA,en-gb,Wrexham 020G,
W01000371,1,Geog/LSOA,en-gb,Wrexham 008B,
W01000372,1,Geog/LSOA,en-gb,Wrexham 008C,
W01000373,1,Geog/LSOA,en-gb,Wrexham 005B,
W01000374,1,Geog/LSOA,en-gb,Wrexham 003A,
