fact,value,Area_id,DataType_id,Domain_id
45417,9,W01001729,DEC,EMPL
45418,10,W01001729,DEC,HEAL
45419,10,W01001729,DEC,HOUS
45420,9,W01001729,DEC,INCOM
45421,5,W01001729,DEC,PHYS
45422,9,W01001729,DEC,WIMD
45423,5,W01001729,QUIN,WIMD
45424,5,W01001729,QUIN,INCOM
45425,5,W01001729,QUIN,EMPL
45426,5,W01001729,QUIN,HEAL
45427,5,W01001729,QUIN,ED
45428,4,W01001729,QUIN,ATS
45429,5,W01001729,QUIN,HOUS
45430,2,W01001729,QUIN,COMS
45431,3,W01001729,QUIN,PHYS
45432,1717,W01001729,RANK,WIMD
45433,1717,W01001729,RANK,INCOM
45434,1671,W01001729,RANK,EMPL
45435,1741,W01001729,RANK,HEAL
45436,1682,W01001729,RANK,ED
45437,1148,W01001729,RANK,ATS
45438,1837,W01001729,RANK,HOUS
45439,565,W01001729,RANK,COMS
45440,767,W01001729,RANK,PHYS
45441,10,W01001730,DEC,ATS
45442,9,W01001730,DEC,COMS
45443,10,W01001730,DEC,ED
45444,10,W01001730,DEC,EMPL
45445,10,W01001730,DEC,HEAL
45446,10,W01001730,DEC,HOUS
45447,10,W01001730,DEC,INCOM
45448,2,W01001730,DEC,PHYS
45449,10,W01001730,DEC,WIMD
45450,5,W01001730,QUIN,WIMD
45451,5,W01001730,QUIN,INCOM
45452,5,W01001730,QUIN,EMPL
45453,5,W01001730,QUIN,HEAL
45454,5,W01001730,QUIN,ED
45455,5,W01001730,QUIN,ATS
45456,5,W01001730,QUIN,HOUS
45457,5,W01001730,QUIN,COMS
45458,1,W01001730,QUIN,PHYS
45459,1850,W01001730,RANK,WIMD
45460,1858,W01001730,RANK,INCOM
45461,1884,W01001730,RANK,EMPL
45462,1862,W01001730,RANK,HEAL
45463,1850,W01001730,RANK,ED
45464,1814,W01001730,RANK,ATS
45465,1794,W01001730,RANK,HOUS
45466,1557,W01001730,RANK,COMS
45467,267,W01001730,RANK,PHYS
45468,9,W01001731,DEC,ATS
45469,9,W01001731,DEC,COMS
45470,10,W01001731,DEC,ED
45471,9,W01001731,DEC,EMPL
45472,10,W01001731,DEC,HEAL
45473,7,W01001731,DEC,HOUS
45474,9,W01001731,DEC,INCOM
45475,3,W01001731,DEC,PHYS
45476,10,W01001731,DEC,WIMD
45477,5,W01001731,QUIN,WIMD
45478,5,W01001731,QUIN,INCOM
45479,5,W01001731,QUIN,EMPL
45480,5,W01001731,QUIN,HEAL
45481,5,W01001731,QUIN,ED
45482,5,W01001731,QUIN,ATS
45483,4,W01001731,QUIN,HOUS
45484,5,W01001731,QUIN,COMS
45485,2,W01001731,QUIN,PHYS
45486,1780,W01001731,RANK,WIMD
45487,1608,W01001731,RANK,INCOM
45488,1717,W01001731,RANK,EMPL
45489,1802,W01001731,RANK,HEAL
45490,1893,W01001731,RANK,ED
45491,1710,W01001731,RANK,ATS
45492,1260,W01001731,RANK,HOUS
45493,1588,W01001731,RANK,COMS
45494,547,W01001731,RANK,PHYS
45495,10,W01001732,DEC,ATS
45496,9,W01001732,DEC,COMS
45497,10,W01001732,DEC,ED
45498,10,W01001732,DEC,EMPL
45499,10,W01001732,DEC,HEAL
45500,7,W01001732,DEC,HOUS
45501,10,W01001732,DEC,INCOM
45502,2,W01001732,DEC,PHYS
45503,10,W01001732,DEC,WIMD
45504,5,W01001732,QUIN,WIMD
45505,5,W01001732,QUIN,INCOM
45506,5,W01001732,QUIN,EMPL
45507,5,W01001732,QUIN,HEAL
45508,5,W01001732,QUIN,ED
45509,5,W01001732,QUIN,ATS
45510,4,W01001732,QUIN,HOUS
45511,5,W01001732,QUIN,COMS
45512,1,W01001732,QUIN,PHYS
45513,1775,W01001732,RANK,WIMD
45514,1752,W01001732,RANK,INCOM
45515,1734,W01001732,RANK,EMPL
45516,1810,W01001732,RANK,HEAL
45517,1892,W01001732,RANK,ED
45518,1757,W01001732,RANK,ATS
45519,1254,W01001732,RANK,HOUS
45520,1713,W01001732,RANK,COMS
45521,287,W01001732,RANK,PHYS
45522,9,W01001733,DEC,ATS
45523,10,W01001733,DEC,COMS
45524,10,W01001733,DEC,ED
45525,10,W01001733,DEC,EMPL
45526,10,W01001733,DEC,HEAL
45527,8,W01001733,DEC,HOUS
45528,10,W01001733,DEC,INCOM
45529,2,W01001733,DEC,PHYS
45530,10,W01001733,DEC,WIMD
45531,5,W01001733,QUIN,WIMD
45532,5,W01001733,QUIN,INCOM
45533,5,W01001733,QUIN,EMPL
45534,5,W01001733,QUIN,HEAL
45535,5,W01001733,QUIN,ED
45536,5,W01001733,QUIN,ATS
45537,4,W01001733,QUIN,HOUS
45538,5,W01001733,QUIN,COMS
45539,1,W01001733,QUIN,PHYS
45540,1818,W01001733,RANK,WIMD
45541,1821,W01001733,RANK,INCOM
45542,1849,W01001733,RANK,EMPL
45543,1811,W01001733,RANK,HEAL
45544,1877,W01001733,RANK,ED
45545,1643,W01001733,RANK,ATS
45546,1368,W01001733,RANK,HOUS
45547,1845,W01001733,RANK,COMS
45548,282,W01001733,RANK,PHYS
45549,10,W01001734,DEC,ATS
45550,10,W01001734,DEC,COMS
45551,10,W01001734,DEC,ED
45552,10,W01001734,DEC,EMPL
45553,10,W01001734,DEC,HEAL
45554,9,W01001734,DEC,HOUS
45555,10,W01001734,DEC,INCOM
45556,4,W01001734,DEC,PHYS
45557,10,W01001734,DEC,WIMD
45558,5,W01001734,QUIN,WIMD
45559,5,W01001734,QUIN,INCOM
45560,5,W01001734,QUIN,EMPL
45561,5,W01001734,QUIN,HEAL
45562,5,W01001734,QUIN,ED
45563,5,W01001734,QUIN,ATS
45564,5,W01001734,QUIN,HOUS
45565,5,W01001734,QUIN,COMS
45566,2,W01001734,QUIN,PHYS
45567,1889,W01001734,RANK,WIMD
45568,1852,W01001734,RANK,INCOM
45569,1850,W01001734,RANK,EMPL
45570,1816,W01001734,RANK,HEAL
45571,1886,W01001734,RANK,ED
45572,1878,W01001734,RANK,ATS
45573,1700,W01001734,RANK,HOUS
45574,1736,W01001734,RANK,COMS
45575,727,W01001734,RANK,PHYS
45576,9,W01001735,DEC,ATS
45577,8,W01001735,DEC,COMS
45578,10,W01001735,DEC,ED
45579,10,W01001735,DEC,EMPL
45580,10,W01001735,DEC,HEAL
45581,9,W01001735,DEC,HOUS
45582,9,W01001735,DEC,INCOM
45583,3,W01001735,DEC,PHYS
45584,10,W01001735,DEC,WIMD
45585,5,W01001735,QUIN,WIMD
45586,5,W01001735,QUIN,INCOM
45587,5,W01001735,QUIN,EMPL
45588,5,W01001735,QUIN,HEAL
45589,5,W01001735,QUIN,ED
45590,5,W01001735,QUIN,ATS
45591,5,W01001735,QUIN,HOUS
45592,4,W01001735,QUIN,COMS
45593,2,W01001735,QUIN,PHYS
45594,1798,W01001735,RANK,WIMD
45595,1622,W01001735,RANK,INCOM
45596,1804,W01001735,RANK,EMPL
45597,1809,W01001735,RANK,HEAL
45598,1895,W01001735,RANK,ED
45599,1535,W01001735,RANK,ATS
45600,1634,W01001735,RANK,HOUS
45601,1375,W01001735,RANK,COMS
45602,483,W01001735,RANK,PHYS
45603,10,W01001736,DEC,ATS
45604,10,W01001736,DEC,COMS
45605,10,W01001736,DEC,ED
45606,10,W01001736,DEC,EMPL
45607,9,W01001736,DEC,HEAL
45608,9,W01001736,DEC,HOUS
45609,10,W01001736,DEC,INCOM
45610,2,W01001736,DEC,PHYS
45611,10,W01001736,DEC,WIMD
45612,5,W01001736,QUIN,WIMD
45613,5,W01001736,QUIN,INCOM
45614,5,W01001736,QUIN,EMPL
45615,5,W01001736,QUIN,HEAL
45616,5,W01001736,QUIN,ED
45617,5,W01001736,QUIN,ATS
45618,5,W01001736,QUIN,HOUS
45619,5,W01001736,QUIN,COMS
45620,1,W01001736,QUIN,PHYS
45621,1829,W01001736,RANK,WIMD
45622,1813,W01001736,RANK,INCOM
45623,1786,W01001736,RANK,EMPL
45624,1716,W01001736,RANK,HEAL
45625,1905,W01001736,RANK,ED
45626,1877,W01001736,RANK,ATS
45627,1588,W01001736,RANK,HOUS
45628,1760,W01001736,RANK,COMS
45629,294,W01001736,RANK,PHYS
45630,2,W01001737,DEC,ATS
45631,1,W01001737,DEC,COMS
45632,1,W01001737,DEC,ED
45633,1,W01001737,DEC,EMPL
45634,1,W01001737,DEC,HEAL
45635,1,W01001737,DEC,HOUS
45636,1,W01001737,DEC,INCOM
45637,2,W01001737,DEC,PHYS
45638,1,W01001737,DEC,WIMD
45639,1,W01001737,QUIN,WIMD
45640,1,W01001737,QUIN,INCOM
45641,1,W01001737,QUIN,EMPL
45642,1,W01001737,QUIN,HEAL
45643,1,W01001737,QUIN,ED
45644,1,W01001737,QUIN,ATS
45645,1,W01001737,QUIN,HOUS
45646,1,W01001737,QUIN,COMS
45647,1,W01001737,QUIN,PHYS
45648,42,W01001737,RANK,WIMD
45649,48,W01001737,RANK,INCOM
45650,60,W01001737,RANK,EMPL
45651,91,W01001737,RANK,HEAL
45652,76,W01001737,RANK,ED
45653,346,W01001737,RANK,ATS
45654,180,W01001737,RANK,HOUS
45655,178,W01001737,RANK,COMS
45656,372,W01001737,RANK,PHYS
45657,2,W01001738,DEC,ATS
45658,1,W01001738,DEC,COMS
45659,1,W01001738,DEC,ED
45660,1,W01001738,DEC,EMPL
45661,1,W01001738,DEC,HEAL
45662,2,W01001738,DEC,HOUS
45663,1,W01001738,DEC,INCOM
45664,5,W01001738,DEC,PHYS
45665,1,W01001738,DEC,WIMD
45666,1,W01001738,QUIN,WIMD
45667,1,W01001738,QUIN,INCOM
45668,1,W01001738,QUIN,EMPL
45669,1,W01001738,QUIN,HEAL
45670,1,W01001738,QUIN,ED
45671,1,W01001738,QUIN,ATS
45672,1,W01001738,QUIN,HOUS
45673,1,W01001738,QUIN,COMS
45674,3,W01001738,QUIN,PHYS
45675,28,W01001738,RANK,WIMD
45676,5,W01001738,RANK,INCOM
45677,190,W01001738,RANK,EMPL
45678,40,W01001738,RANK,HEAL
45679,23,W01001738,RANK,ED
45680,280,W01001738,RANK,ATS
45681,324,W01001738,RANK,HOUS
45682,184,W01001738,RANK,COMS
45683,944,W01001738,RANK,PHYS
45684,3,W01001739,DEC,ATS
45685,2,W01001739,DEC,COMS
45686,1,W01001739,DEC,ED
45687,1,W01001739,DEC,EMPL
45688,1,W01001739,DEC,HEAL
45689,2,W01001739,DEC,HOUS
45690,1,W01001739,DEC,INCOM
45691,2,W01001739,DEC,PHYS
45692,1,W01001739,DEC,WIMD
45693,1,W01001739,QUIN,WIMD
45694,1,W01001739,QUIN,INCOM
45695,1,W01001739,QUIN,EMPL
45696,1,W01001739,QUIN,HEAL
45697,1,W01001739,QUIN,ED
45698,2,W01001739,QUIN,ATS
45699,1,W01001739,QUIN,HOUS
45700,1,W01001739,QUIN,COMS
45701,1,W01001739,QUIN,PHYS
45702,24,W01001739,RANK,WIMD
45703,13,W01001739,RANK,INCOM
45704,78,W01001739,RANK,EMPL
45705,46,W01001739,RANK,HEAL
45706,57,W01001739,RANK,ED
45707,428,W01001739,RANK,ATS
45708,257,W01001739,RANK,HOUS
45709,309,W01001739,RANK,COMS
45710,237,W01001739,RANK,PHYS
45711,3,W01001740,DEC,ATS
45712,3,W01001740,DEC,COMS
45713,1,W01001740,DEC,ED
45714,1,W01001740,DEC,EMPL
45715,1,W01001740,DEC,HEAL
45716,3,W01001740,DEC,HOUS
45717,1,W01001740,DEC,INCOM
45718,3,W01001740,DEC,PHYS
45719,1,W01001740,DEC,WIMD
45720,1,W01001740,QUIN,WIMD
45721,1,W01001740,QUIN,INCOM
45722,1,W01001740,QUIN,EMPL
45723,1,W01001740,QUIN,HEAL
45724,1,W01001740,QUIN,ED
45725,2,W01001740,QUIN,ATS
45726,2,W01001740,QUIN,HOUS
45727,2,W01001740,QUIN,COMS
45728,2,W01001740,QUIN,PHYS
45729,30,W01001740,RANK,WIMD
45730,18,W01001740,RANK,INCOM
45731,81,W01001740,RANK,EMPL
45732,26,W01001740,RANK,HEAL
45733,37,W01001740,RANK,ED
45734,519,W01001740,RANK,ATS
45735,539,W01001740,RANK,HOUS
45736,457,W01001740,RANK,COMS
45737,471,W01001740,RANK,PHYS
45738,3,W01001741,DEC,ATS
45739,2,W01001741,DEC,COMS
45740,1,W01001741,DEC,ED
45741,1,W01001741,DEC,EMPL
45742,1,W01001741,DEC,HEAL
45743,1,W01001741,DEC,HOUS
45744,1,W01001741,DEC,INCOM
45745,4,W01001741,DEC,PHYS
45746,1,W01001741,DEC,WIMD
45747,1,W01001741,QUIN,WIMD
45748,1,W01001741,QUIN,INCOM
45749,1,W01001741,QUIN,EMPL
45750,1,W01001741,QUIN,HEAL
45751,1,W01001741,QUIN,ED
45752,2,W01001741,QUIN,ATS
45753,1,W01001741,QUIN,HOUS
45754,1,W01001741,QUIN,COMS
45755,2,W01001741,QUIN,PHYS
45756,14,W01001741,RANK,WIMD
45757,2,W01001741,RANK,INCOM
45758,69,W01001741,RANK,EMPL
45759,36,W01001741,RANK,HEAL
45760,48,W01001741,RANK,ED
45761,410,W01001741,RANK,ATS
45762,158,W01001741,RANK,HOUS
45763,201,W01001741,RANK,COMS
45764,598,W01001741,RANK,PHYS
45765,4,W01001742,DEC,ATS
45766,1,W01001742,DEC,COMS
45767,1,W01001742,DEC,ED
45768,1,W01001742,DEC,EMPL
45769,1,W01001742,DEC,HEAL
45770,1,W01001742,DEC,HOUS
45771,1,W01001742,DEC,INCOM
45772,2,W01001742,DEC,PHYS
45773,1,W01001742,DEC,WIMD
45774,1,W01001742,QUIN,WIMD
45775,1,W01001742,QUIN,INCOM
45776,1,W01001742,QUIN,EMPL
45777,1,W01001742,QUIN,HEAL
45778,1,W01001742,QUIN,ED
45779,2,W01001742,QUIN,ATS
45780,1,W01001742,QUIN,HOUS
45781,1,W01001742,QUIN,COMS
45782,1,W01001742,QUIN,PHYS
45783,50,W01001742,RANK,WIMD
45784,15,W01001742,RANK,INCOM
45785,116,W01001742,RANK,EMPL
45786,148,W01001742,RANK,HEAL
45787,63,W01001742,RANK,ED
45788,696,W01001742,RANK,ATS
45789,187,W01001742,RANK,HOUS
45790,156,W01001742,RANK,COMS
45791,350,W01001742,RANK,PHYS
45792,6,W01001743,DEC,ATS
45793,5,W01001743,DEC,COMS
45794,6,W01001743,DEC,ED
45795,8,W01001743,DEC,EMPL
45796,6,W01001743,DEC,HEAL
45797,10,W01001743,DEC,HOUS
45798,7,W01001743,DEC,INCOM
45799,4,W01001743,DEC,PHYS
45800,8,W01001743,DEC,WIMD
45801,4,W01001743,QUIN,WIMD
45802,4,W01001743,QUIN,INCOM
45803,4,W01001743,QUIN,EMPL
45804,3,W01001743,QUIN,HEAL
45805,3,W01001743,QUIN,ED
45806,3,W01001743,QUIN,ATS
45807,5,W01001743,QUIN,HOUS
45808,3,W01001743,QUIN,COMS
45809,2,W01001743,QUIN,PHYS
45810,1403,W01001743,RANK,WIMD
45811,1250,W01001743,RANK,INCOM
45812,1357,W01001743,RANK,EMPL
45813,1114,W01001743,RANK,HEAL
45814,1103,W01001743,RANK,ED
45815,1016,W01001743,RANK,ATS
45816,1721,W01001743,RANK,HOUS
45817,932,W01001743,RANK,COMS
45818,657,W01001743,RANK,PHYS
45819,3,W01001744,DEC,ATS
45820,3,W01001744,DEC,COMS
45821,1,W01001744,DEC,ED
45822,1,W01001744,DEC,EMPL
45823,2,W01001744,DEC,HEAL
45824,4,W01001744,DEC,HOUS
45825,1,W01001744,DEC,INCOM
45826,4,W01001744,DEC,PHYS
45827,1,W01001744,DEC,WIMD
45828,1,W01001744,QUIN,WIMD
45829,1,W01001744,QUIN,INCOM
45830,1,W01001744,QUIN,EMPL
45831,1,W01001744,QUIN,HEAL
45832,1,W01001744,QUIN,ED
45833,2,W01001744,QUIN,ATS
45834,2,W01001744,QUIN,HOUS
45835,2,W01001744,QUIN,COMS
45836,2,W01001744,QUIN,PHYS
45837,92,W01001744,RANK,WIMD
45838,55,W01001744,RANK,INCOM
45839,109,W01001744,RANK,EMPL
45840,200,W01001744,RANK,HEAL
45841,120,W01001744,RANK,ED
45842,454,W01001744,RANK,ATS
45843,646,W01001744,RANK,HOUS
45844,455,W01001744,RANK,COMS
45845,658,W01001744,RANK,PHYS
45846,7,W01001745,DEC,ATS
45847,6,W01001745,DEC,COMS
45848,8,W01001745,DEC,ED
45849,9,W01001745,DEC,EMPL
45850,8,W01001745,DEC,HEAL
45851,9,W01001745,DEC,HOUS
45852,8,W01001745,DEC,INCOM
45853,3,W01001745,DEC,PHYS
45854,9,W01001745,DEC,WIMD
45855,5,W01001745,QUIN,WIMD
45856,4,W01001745,QUIN,INCOM
45857,5,W01001745,QUIN,EMPL
45858,4,W01001745,QUIN,HEAL
45859,4,W01001745,QUIN,ED
45860,4,W01001745,QUIN,ATS
45861,5,W01001745,QUIN,HOUS
45862,3,W01001745,QUIN,COMS
45863,2,W01001745,QUIN,PHYS
45864,1594,W01001745,RANK,WIMD
45865,1452,W01001745,RANK,INCOM
45866,1682,W01001745,RANK,EMPL
45867,1379,W01001745,RANK,HEAL
45868,1392,W01001745,RANK,ED
45869,1304,W01001745,RANK,ATS
45870,1639,W01001745,RANK,HOUS
45871,1050,W01001745,RANK,COMS
45872,383,W01001745,RANK,PHYS
45873,5,W01001746,DEC,ATS
45874,1,W01001746,DEC,COMS
45875,2,W01001746,DEC,ED
45876,1,W01001746,DEC,EMPL
45877,2,W01001746,DEC,HEAL
45878,3,W01001746,DEC,HOUS
45879,1,W01001746,DEC,INCOM
45880,1,W01001746,DEC,PHYS
45881,1,W01001746,DEC,WIMD
45882,1,W01001746,QUIN,WIMD
45883,1,W01001746,QUIN,INCOM
45884,1,W01001746,QUIN,EMPL
45885,1,W01001746,QUIN,HEAL
45886,1,W01001746,QUIN,ED
45887,3,W01001746,QUIN,ATS
45888,2,W01001746,QUIN,HOUS
45889,1,W01001746,QUIN,COMS
45890,1,W01001746,QUIN,PHYS
45891,128,W01001746,RANK,WIMD
45892,117,W01001746,RANK,INCOM
45893,125,W01001746,RANK,EMPL
45894,255,W01001746,RANK,HEAL
45895,217,W01001746,RANK,ED
45896,912,W01001746,RANK,ATS
45897,515,W01001746,RANK,HOUS
45898,124,W01001746,RANK,COMS
45899,102,W01001746,RANK,PHYS
45900,10,W01001747,DEC,ATS
45901,8,W01001747,DEC,COMS
45902,7,W01001747,DEC,ED
45903,7,W01001747,DEC,EMPL
45904,8,W01001747,DEC,HEAL
45905,8,W01001747,DEC,HOUS
45906,6,W01001747,DEC,INCOM
45907,4,W01001747,DEC,PHYS
45908,8,W01001747,DEC,WIMD
45909,4,W01001747,QUIN,WIMD
45910,3,W01001747,QUIN,INCOM
45911,4,W01001747,QUIN,EMPL
45912,4,W01001747,QUIN,HEAL
45913,4,W01001747,QUIN,ED
45914,5,W01001747,QUIN,ATS
45915,4,W01001747,QUIN,HOUS
45916,4,W01001747,QUIN,COMS
45917,2,W01001747,QUIN,PHYS
45918,1510,W01001747,RANK,WIMD
45919,1091,W01001747,RANK,INCOM
45920,1317,W01001747,RANK,EMPL
45921,1373,W01001747,RANK,HEAL
45922,1301,W01001747,RANK,ED
45923,1804,W01001747,RANK,ATS
45924,1519,W01001747,RANK,HOUS
45925,1408,W01001747,RANK,COMS
45926,593,W01001747,RANK,PHYS
45927,8,W01001748,DEC,ATS
45928,6,W01001748,DEC,COMS
45929,2,W01001748,DEC,ED
45930,4,W01001748,DEC,EMPL
45931,3,W01001748,DEC,HEAL
45932,3,W01001748,DEC,HOUS
45933,4,W01001748,DEC,INCOM
45934,4,W01001748,DEC,PHYS
45935,3,W01001748,DEC,WIMD
45936,2,W01001748,QUIN,WIMD
45937,2,W01001748,QUIN,INCOM
45938,2,W01001748,QUIN,EMPL
45939,2,W01001748,QUIN,HEAL
45940,1,W01001748,QUIN,ED
45941,4,W01001748,QUIN,ATS
45942,2,W01001748,QUIN,HOUS
45943,3,W01001748,QUIN,COMS
45944,2,W01001748,QUIN,PHYS
45945,573,W01001748,RANK,WIMD
45946,608,W01001748,RANK,INCOM
45947,623,W01001748,RANK,EMPL
45948,509,W01001748,RANK,HEAL
45949,315,W01001748,RANK,ED
45950,1445,W01001748,RANK,ATS
45951,429,W01001748,RANK,HOUS
45952,956,W01001748,RANK,COMS
45953,661,W01001748,RANK,PHYS
45954,5,W01001749,DEC,ATS
45955,4,W01001749,DEC,COMS
45956,4,W01001749,DEC,ED
45957,4,W01001749,DEC,EMPL
45958,4,W01001749,DEC,HEAL
45959,7,W01001749,DEC,HOUS
45960,3,W01001749,DEC,INCOM
45961,5,W01001749,DEC,PHYS
45962,4,W01001749,DEC,WIMD
45963,2,W01001749,QUIN,WIMD
45964,2,W01001749,QUIN,INCOM
45965,2,W01001749,QUIN,EMPL
45966,2,W01001749,QUIN,HEAL
45967,2,W01001749,QUIN,ED
45968,3,W01001749,QUIN,ATS
45969,4,W01001749,QUIN,HOUS
45970,2,W01001749,QUIN,COMS
45971,3,W01001749,QUIN,PHYS
45972,638,W01001749,RANK,WIMD
45973,422,W01001749,RANK,INCOM
45974,590,W01001749,RANK,EMPL
45975,599,W01001749,RANK,HEAL
45976,732,W01001749,RANK,ED
45977,917,W01001749,RANK,ATS
45978,1318,W01001749,RANK,HOUS
45979,654,W01001749,RANK,COMS
45980,843,W01001749,RANK,PHYS
45981,7,W01001750,DEC,ATS
45982,3,W01001750,DEC,COMS
45983,5,W01001750,DEC,ED
45984,1,W01001750,DEC,EMPL
45985,2,W01001750,DEC,HEAL
45986,4,W01001750,DEC,HOUS
45987,1,W01001750,DEC,INCOM
45988,4,W01001750,DEC,PHYS
45989,2,W01001750,DEC,WIMD
45990,1,W01001750,QUIN,WIMD
45991,1,W01001750,QUIN,INCOM
45992,1,W01001750,QUIN,EMPL
45993,1,W01001750,QUIN,HEAL
45994,3,W01001750,QUIN,ED
45995,4,W01001750,QUIN,ATS
45996,2,W01001750,QUIN,HOUS
45997,2,W01001750,QUIN,COMS
45998,2,W01001750,QUIN,PHYS
45999,255,W01001750,RANK,WIMD
46000,183,W01001750,RANK,INCOM
46001,106,W01001750,RANK,EMPL
46002,311,W01001750,RANK,HEAL
46003,840,W01001750,RANK,ED
46004,1173,W01001750,RANK,ATS
46005,661,W01001750,RANK,HOUS
46006,460,W01001750,RANK,COMS
46007,668,W01001750,RANK,PHYS
46008,3,W01001751,DEC,ATS
46009,2,W01001751,DEC,COMS
46010,3,W01001751,DEC,ED
46011,1,W01001751,DEC,EMPL
46012,2,W01001751,DEC,HEAL
46013,7,W01001751,DEC,HOUS
46014,1,W01001751,DEC,INCOM
46015,4,W01001751,DEC,PHYS
46016,1,W01001751,DEC,WIMD
46017,1,W01001751,QUIN,WIMD
46018,1,W01001751,QUIN,INCOM
46019,1,W01001751,QUIN,EMPL
46020,1,W01001751,QUIN,HEAL
46021,2,W01001751,QUIN,ED
46022,2,W01001751,QUIN,ATS
46023,4,W01001751,QUIN,HOUS
46024,1,W01001751,QUIN,COMS
46025,2,W01001751,QUIN,PHYS
46026,181,W01001751,RANK,WIMD
46027,64,W01001751,RANK,INCOM
46028,150,W01001751,RANK,EMPL
46029,345,W01001751,RANK,HEAL
46030,455,W01001751,RANK,ED
46031,423,W01001751,RANK,ATS
46032,1268,W01001751,RANK,HOUS
46033,350,W01001751,RANK,COMS
46034,747,W01001751,RANK,PHYS
46035,10,W01001752,DEC,ATS
46036,3,W01001752,DEC,COMS
46037,7,W01001752,DEC,ED
46038,9,W01001752,DEC,EMPL
46039,6,W01001752,DEC,HEAL
46040,8,W01001752,DEC,HOUS
46041,8,W01001752,DEC,INCOM
46042,3,W01001752,DEC,PHYS
46043,8,W01001752,DEC,WIMD
46044,4,W01001752,QUIN,WIMD
46045,4,W01001752,QUIN,INCOM
46046,5,W01001752,QUIN,EMPL
46047,3,W01001752,QUIN,HEAL
46048,4,W01001752,QUIN,ED
46049,5,W01001752,QUIN,ATS
46050,4,W01001752,QUIN,HOUS
46051,2,W01001752,QUIN,COMS
46052,2,W01001752,QUIN,PHYS
46053,1491,W01001752,RANK,WIMD
46054,1513,W01001752,RANK,INCOM
46055,1554,W01001752,RANK,EMPL
46056,1068,W01001752,RANK,HEAL
46057,1160,W01001752,RANK,ED
46058,1868,W01001752,RANK,ATS
46059,1377,W01001752,RANK,HOUS
46060,544,W01001752,RANK,COMS
46061,395,W01001752,RANK,PHYS
46062,3,W01001753,DEC,ATS
46063,4,W01001753,DEC,COMS
46064,2,W01001753,DEC,ED
46065,1,W01001753,DEC,EMPL
46066,1,W01001753,DEC,HEAL
46067,5,W01001753,DEC,HOUS
46068,1,W01001753,DEC,INCOM
46069,4,W01001753,DEC,PHYS
46070,1,W01001753,DEC,WIMD
46071,1,W01001753,QUIN,WIMD
46072,1,W01001753,QUIN,INCOM
46073,1,W01001753,QUIN,EMPL
46074,1,W01001753,QUIN,HEAL
46075,1,W01001753,QUIN,ED
46076,2,W01001753,QUIN,ATS
46077,3,W01001753,QUIN,HOUS
46078,2,W01001753,QUIN,COMS
46079,2,W01001753,QUIN,PHYS
46080,151,W01001753,RANK,WIMD
46081,108,W01001753,RANK,INCOM
46082,140,W01001753,RANK,EMPL
46083,138,W01001753,RANK,HEAL
46084,253,W01001753,RANK,ED
46085,487,W01001753,RANK,ATS
46086,873,W01001753,RANK,HOUS
46087,601,W01001753,RANK,COMS
46088,614,W01001753,RANK,PHYS
46089,8,W01001754,DEC,ATS
46090,4,W01001754,DEC,COMS
46091,7,W01001754,DEC,ED
46092,6,W01001754,DEC,EMPL
46093,6,W01001754,DEC,HEAL
46094,4,W01001754,DEC,HOUS
46095,6,W01001754,DEC,INCOM
46096,1,W01001754,DEC,PHYS
46097,6,W01001754,DEC,WIMD
46098,3,W01001754,QUIN,WIMD
46099,3,W01001754,QUIN,INCOM
46100,3,W01001754,QUIN,EMPL
46101,3,W01001754,QUIN,HEAL
46102,4,W01001754,QUIN,ED
46103,4,W01001754,QUIN,ATS
46104,2,W01001754,QUIN,HOUS
46105,2,W01001754,QUIN,COMS
46106,1,W01001754,QUIN,PHYS
46107,1086,W01001754,RANK,WIMD
46108,1083,W01001754,RANK,INCOM
46109,1076,W01001754,RANK,EMPL
46110,1060,W01001754,RANK,HEAL
46111,1165,W01001754,RANK,ED
46112,1351,W01001754,RANK,ATS
46113,609,W01001754,RANK,HOUS
46114,719,W01001754,RANK,COMS
46115,161,W01001754,RANK,PHYS
46116,10,W01001755,DEC,ATS
46117,3,W01001755,DEC,COMS
46118,8,W01001755,DEC,ED
46119,10,W01001755,DEC,EMPL
46120,9,W01001755,DEC,HEAL
46121,1,W01001755,DEC,HOUS
46122,9,W01001755,DEC,INCOM
46123,2,W01001755,DEC,PHYS
46124,8,W01001755,DEC,WIMD
46125,4,W01001755,QUIN,WIMD
46126,5,W01001755,QUIN,INCOM
46127,5,W01001755,QUIN,EMPL
46128,5,W01001755,QUIN,HEAL
46129,4,W01001755,QUIN,ED
46130,5,W01001755,QUIN,ATS
46131,1,W01001755,QUIN,HOUS
46132,2,W01001755,QUIN,COMS
46133,1,W01001755,QUIN,PHYS
46134,1379,W01001755,RANK,WIMD
46135,1698,W01001755,RANK,INCOM
46136,1750,W01001755,RANK,EMPL
46137,1534,W01001755,RANK,HEAL
46138,1489,W01001755,RANK,ED
46139,1848,W01001755,RANK,ATS
46140,81,W01001755,RANK,HOUS
46141,494,W01001755,RANK,COMS
46142,197,W01001755,RANK,PHYS
46143,3,W01001756,DEC,ATS
46144,7,W01001756,DEC,COMS
46145,4,W01001756,DEC,ED
46146,9,W01001756,DEC,EMPL
46147,6,W01001756,DEC,HEAL
46148,1,W01001756,DEC,HOUS
46149,8,W01001756,DEC,INCOM
46150,2,W01001756,DEC,PHYS
